ano,meses,dia,fechamentoibov,aberturaibov,maxibov,minibov,volibov,aberturausd,maxusd,minusd,fechamentousd,volusd
2011,11,25,54894.000000,55271.000000,55610.000000,54742.000000,1815000,1.893100,1.910500,1.871300,1.875500,0
2011,11,28,56017.000000,54899.000000,56444.000000,54899.000000,2271000,1.887000,1.889100,1.845500,1.880300,0
2011,11,29,55300.000000,56028.000000,56364.000000,55300.000000,2822000,1.849300,1.852200,1.828500,1.854700,0
2011,11,30,56875.000000,55307.000000,57592.000000,55307.000000,4893000,1.840000,1.844700,1.792600,1.841500,0
2011,12,1,58143.000000,56876.000000,58302.000000,56876.000000,3297000,1.800000,1.805700,1.781100,1.808000,0
2011,12,2,57886.000000,58147.000000,58980.000000,57618.000000,2985600,1.795000,1.797700,1.763800,1.799000,0
2011,12,5,58910.000000,57894.000000,59245.000000,57894.000000,2535200,1.786200,1.788300,1.773200,1.795200,0
2011,12,6,59536.000000,58910.000000,59576.000000,58497.000000,2178000,1.780700,1.793400,1.775300,1.779600,0
2011,12,7,58663.000000,59534.000000,59535.000000,58581.000000,2171800,1.786500,1.800600,1.781500,1.791000,0
2011,12,8,57455.000000,58664.000000,59217.000000,57260.000000,2720800,1.794200,1.815000,1.779800,1.798700,0
2011,12,9,58236.000000,57455.000000,58540.000000,57455.000000,1946400,1.817000,1.822000,1.792100,1.817000,0
2011,12,12,57347.000000,58235.000000,58235.000000,56839.000000,2502200,1.801500,1.834600,1.792900,1.797300,0
2011,12,13,57495.000000,57355.000000,58153.000000,57333.000000,2901200,1.837000,1.848200,1.831400,1.809200,0
2011,12,14,56647.000000,57495.000000,57495.000000,56647.000000,4140400,1.859700,1.876800,1.858600,1.857700,0
2011,12,15,56331.000000,56647.000000,57332.000000,56232.000000,2605800,1.874800,1.879400,1.850100,1.876300,0
2011,12,16,56097.000000,56334.000000,56823.000000,56087.000000,2440000,1.853800,1.857100,1.837200,1.858800,0
2011,12,19,55298.000000,56100.000000,56376.000000,55298.000000,2833400,1.849000,1.863700,1.839400,1.853000,0
2011,12,20,56865.000000,55301.000000,56865.000000,55301.000000,3233000,1.865100,1.865500,1.834800,1.866500,0
2011,12,21,56653.000000,56865.000000,56865.000000,56046.000000,2264400,1.842000,1.857100,1.839200,1.841800,0
2011,12,22,57348.000000,56656.000000,57459.000000,56557.000000,2289000,1.857700,1.860700,1.845000,1.855300,0
2011,12,23,57701.000000,57348.000000,57792.000000,57348.000000,1767200,1.845900,1.859600,1.829100,1.851000,0
2011,12,26,57669.000000,57702.000000,57856.000000,57669.000000,0,1.857500,1.857500,1.857500,1.858000,0
2011,12,27,58005.000000,57666.000000,58111.000000,57611.000000,1616600,1.852800,1.858800,1.836500,1.857500,0
2011,12,28,56534.000000,58006.000000,58010.000000,56447.000000,1612000,1.858000,1.879800,1.851900,1.860000,0
2011,12,29,56754.000000,56534.000000,56945.000000,56313.000000,2779200,1.871100,1.884400,1.861700,1.876700,0
2012,1,2,,,,,,1.859900,1.869000,1.853500,1.862300,0
2012,1,3,59265.000000,57836.000000,59288.000000,57836.000000,3083000,1.857700,1.869700,1.829400,1.870100,0
2012,1,4,59365.000000,59263.000000,59519.000000,58558.000000,2252000,1.834600,1.834600,1.813100,1.834500,0
2012,1,5,58546.000000,59354.000000,59354.000000,57963.000000,2351200,1.819700,1.845500,1.819700,1.818400,0
2012,1,6,58600.000000,58565.000000,59261.000000,58355.000000,1659200,1.837700,1.853800,1.833300,1.843000,0
2012,1,9,59083.000000,58601.000000,59220.000000,58599.000000,2244600,1.854800,1.854900,1.834300,1.847600,0
2012,1,10,59806.000000,59090.000000,60112.000000,59090.000000,2689200,1.829900,1.829900,1.791200,1.841000,0
2012,1,11,59962.000000,59799.000000,60094.000000,59423.000000,2245200,1.796600,1.808400,1.795200,1.799000,0
2012,1,12,59921.000000,59966.000000,60504.000000,59586.000000,2145600,1.799500,1.801200,1.779800,1.803500,0
2012,1,13,59147.000000,59918.000000,59918.000000,58874.000000,5624200,1.780900,1.804200,1.765800,1.780900,0
2012,1,16,59956.000000,59146.000000,59982.000000,59146.000000,1705000,1.781800,1.785300,1.778400,1.790800,0
2012,1,17,60646.000000,59961.000000,60891.000000,59961.000000,2524200,1.782800,1.784300,1.764400,1.779300,0
2012,1,18,61723.000000,60643.000000,61723.000000,60610.000000,2757800,1.784700,1.785700,1.767300,1.779500,0
2012,1,19,61927.000000,61726.000000,62181.000000,61566.000000,2843400,1.763400,1.766400,1.756400,1.768300,0
2012,1,20,62312.000000,61932.000000,62312.000000,61593.000000,2246400,1.762500,1.768200,1.758700,1.755500,0
2012,1,23,62386.000000,62312.000000,62693.000000,61908.000000,2376000,1.768100,1.768200,1.746100,1.760100,0
2012,1,24,62486.000000,62386.000000,62536.000000,61667.000000,2731000,1.753800,1.765900,1.753400,1.752000,0
2012,1,26,62953.000000,62486.000000,63805.000000,62485.000000,3174000,1.757500,1.758100,1.729500,1.760000,0
2012,1,27,62904.000000,62955.000000,63263.000000,62769.000000,2218200,1.738100,1.748400,1.733000,1.852500,0
2012,1,30,62770.000000,62902.000000,62902.000000,61989.000000,2197600,1.740900,1.753300,1.734100,1.738000,0
2012,1,31,63072.000000,62772.000000,63394.000000,62664.000000,3437800,1.746300,1.749100,1.730600,1.746300,0
2012,2,1,64567.000000,63085.000000,64567.000000,63085.000000,3904000,1.746300,1.751200,1.730600,1.744800,0
2012,2,2,64593.000000,64569.000000,64855.000000,64224.000000,3107600,1.732500,1.735500,1.720800,1.731700,0
2012,2,3,65217.000000,64589.000000,65619.000000,64137.000000,3059800,1.718200,1.741000,1.714600,1.718100,0
2012,2,6,65224.000000,65217.000000,65229.000000,64743.000000,1919600,1.715700,1.731900,1.711100,1.715300,0
2012,2,7,65917.000000,65213.000000,65944.000000,64801.000000,2722000,1.723800,1.729400,1.717100,1.723700,0
2012,2,8,65831.000000,65918.000000,66383.000000,65647.000000,2887000,1.725000,1.725300,1.711000,1.724700,0
2012,2,9,65530.000000,65831.000000,66324.000000,65189.000000,2688400,1.718400,1.724000,1.706600,1.718400,0
2012,2,10,63998.000000,65525.000000,65525.000000,63880.000000,3501400,1.715600,1.728000,1.711400,1.715500,0
2012,2,13,65692.000000,63999.000000,65713.000000,63999.000000,2619200,1.726000,1.726000,1.708500,1.718800,0
2012,2,14,65039.000000,65699.000000,65855.000000,64826.000000,2738200,1.715200,1.719100,1.708900,1.715200,0
2012,2,15,65368.000000,65041.000000,66004.000000,65041.000000,3825400,1.721100,1.723200,1.710300,1.716100,0
2012,2,16,66142.000000,65364.000000,66161.000000,64798.000000,3068400,1.727700,1.735500,1.721200,1.727700,0
2012,2,17,66204.000000,66158.000000,66562.000000,65823.000000,2352600,1.715500,1.717100,1.705300,1.715500,0
2012,2,23,65820.000000,66084.000000,66329.000000,65590.000000,2322800,1.705100,1.710000,1.692300,1.705100,0
2012,2,24,65943.000000,65820.000000,66335.000000,65820.000000,2119800,1.713100,1.713500,1.700800,1.712800,0
2012,2,27,65241.000000,65938.000000,65954.000000,65068.000000,2226000,1.708600,1.717500,1.702300,1.706600,0
2012,2,28,65959.000000,65245.000000,66152.000000,65240.000000,2717000,1.705900,1.710200,1.693500,1.705900,0
2012,2,29,65812.000000,65970.000000,66662.000000,65533.000000,3345400,1.692200,1.722300,1.686700,1.697700,0
2012,3,1,66810.000000,65812.000000,66931.000000,65812.000000,2328800,1.716600,1.724900,1.708400,1.716600,0
2012,3,2,67782.000000,66810.000000,67791.000000,66810.000000,2557000,1.710700,1.727300,1.708500,1.713500,0
2012,3,5,66964.000000,67782.000000,67782.000000,66756.000000,2315800,1.729700,1.741500,1.722300,1.729300,0
2012,3,6,65114.000000,66962.000000,66962.000000,64892.000000,2742600,1.737800,1.759200,1.736200,1.737800,0
2012,3,7,66017.000000,65123.000000,66053.000000,65123.000000,2683400,1.759500,1.771000,1.712800,1.759300,0
2012,3,8,66908.000000,66032.000000,67272.000000,66032.000000,2890800,1.767500,1.777400,1.751200,1.765800,0
2012,3,9,66704.000000,66908.000000,67419.000000,66679.000000,2253600,1.761500,1.779000,1.757300,1.761300,0
2012,3,12,66385.000000,66687.000000,66687.000000,65965.000000,2149800,1.790300,1.817500,1.771800,1.789100,0
2012,3,13,68394.000000,66386.000000,68420.000000,66386.000000,3165200,1.798800,1.821500,1.791100,1.798800,0
2012,3,14,68257.000000,68386.000000,68970.000000,67797.000000,2732800,1.791300,1.821300,1.788200,1.791300,0
2012,3,15,67749.000000,68259.000000,68259.000000,67458.000000,2295200,1.802200,1.806300,1.786300,1.803400,0
2012,3,16,67684.000000,67749.000000,68153.000000,67505.000000,2408600,1.799600,1.803700,1.780700,1.799400,0
2012,3,19,67730.000000,67685.000000,68159.000000,67547.000000,2143600,1.798800,1.809200,1.795400,1.797500,0
2012,3,20,67296.000000,67725.000000,67725.000000,66704.000000,2071400,1.820700,1.830600,1.801700,1.820700,0
2012,3,21,66860.000000,67297.000000,67436.000000,66762.000000,1981000,1.811500,1.826700,1.796500,1.814100,0
2012,3,22,65828.000000,66860.000000,66860.000000,65534.000000,2676200,1.819000,1.828200,1.812300,1.819200,0
2012,3,23,65813.000000,65831.000000,66253.000000,65576.000000,2524800,1.818200,1.823500,1.803800,1.818100,0
2012,3,26,66685.000000,65818.000000,66776.000000,65818.000000,2010800,1.809300,1.821500,1.791200,1.809300,0
2012,3,27,66037.000000,66683.000000,66968.000000,65925.000000,2723000,1.817200,1.823000,1.805600,1.817100,0
2012,3,28,65079.000000,66032.000000,66032.000000,64819.000000,2883000,1.821500,1.823700,1.804100,1.821200,0
2012,3,29,64872.000000,65074.000000,65074.000000,64096.000000,2895600,1.823700,1.834100,1.807200,1.823400,0
2012,3,30,64511.000000,64875.000000,65363.000000,64245.000000,3155800,1.820900,1.827500,1.803700,1.820800,0
2012,4,2,65216.000000,64515.000000,65593.000000,64199.000000,2966600,1.825700,1.833000,1.820800,1.825700,0
2012,4,3,64284.000000,65218.000000,65530.000000,64015.000000,2773600,1.832800,1.833200,1.814800,1.832800,0
2012,4,4,63529.000000,64301.000000,64301.000000,63450.000000,2739600,1.829300,1.841900,1.807300,1.829200,0
2012,4,5,63691.000000,63518.000000,64299.000000,63384.000000,2294800,1.827500,1.830500,1.807800,1.827500,0
2012,4,9,62923.000000,63690.000000,63690.000000,62462.000000,1788200,1.821900,1.830700,1.821800,1.821900,0
2012,4,10,61738.000000,62922.000000,62922.000000,61344.000000,3094000,1.819100,1.835500,1.797800,1.819000,0
2012,4,11,61293.000000,61741.000000,62356.000000,61291.000000,2952600,1.832600,1.837700,1.816000,1.832500,0
2012,4,12,63058.000000,61300.000000,63061.000000,61300.000000,3115800,1.834600,1.838500,1.817100,1.834600,0
2012,4,13,62106.000000,63039.000000,63039.000000,61778.000000,2959600,1.824600,1.838500,1.808900,1.826200,0
2012,4,16,61955.000000,62120.000000,62688.000000,61465.000000,2316600,1.837400,1.849700,1.818100,1.837400,0
2012,4,17,62699.000000,61959.000000,62961.000000,61959.000000,2704600,1.845700,1.850800,1.829700,1.845700,0
2012,4,18,63010.000000,62696.000000,63243.000000,62429.000000,4053800,1.856600,1.870200,1.841900,1.858400,0
2012,4,19,62618.000000,63007.000000,63274.000000,62478.000000,2358200,1.877700,1.888300,1.860200,1.877700,0
2012,4,20,62494.000000,62620.000000,63369.000000,62431.000000,2285200,1.879600,1.887500,1.862000,1.879500,0
2012,4,23,61539.000000,62494.000000,62494.000000,60897.000000,2533400,1.871900,1.890000,1.852900,1.871800,0
2012,4,24,61971.000000,61537.000000,62001.000000,61380.000000,2377000,1.877300,1.890000,1.861100,1.879800,0
2012,4,25,61750.000000,61989.000000,62441.000000,61328.000000,3307200,1.879300,1.888100,1.871500,1.879300,0
2012,4,26,62198.000000,61750.000000,62282.000000,61033.000000,3130000,1.878800,1.887700,1.862600,1.878800,0
2012,4,27,61691.000000,62203.000000,62486.000000,61667.000000,2547600,1.883800,1.887000,1.866400,1.883800,0
2012,4,30,61820.000000,61691.000000,61900.000000,61231.000000,1963200,1.886400,1.893600,1.867200,1.886000,0
2012,5,2,62424.000000,61820.000000,62502.000000,61594.000000,2955600,1.906400,1.913000,1.888100,1.906400,0
2012,5,3,62104.000000,62427.000000,62783.000000,61731.000000,3036000,1.922200,1.932600,1.904000,1.922200,0
2012,5,4,60821.000000,62104.000000,62167.000000,60438.000000,4961600,1.909800,1.925500,1.889100,1.909800,0
2012,5,7,61220.000000,60802.000000,61299.000000,60391.000000,3370400,1.926900,1.932300,1.908700,1.926900,0
2012,5,8,60365.000000,61218.000000,61218.000000,59871.000000,3091200,1.918800,1.939700,1.901300,1.918800,0
2012,5,9,59786.000000,60346.000000,60346.000000,59199.000000,3261600,1.937900,1.972500,1.922300,1.937900,0
2012,5,10,59702.000000,59796.000000,60752.000000,59637.000000,2701400,1.969500,1.973700,1.949500,1.969500,0
2012,5,11,59445.000000,59703.000000,60340.000000,59138.000000,2532400,1.952000,1.961100,1.933400,1.952000,0
2012,5,14,57540.000000,59443.000000,59443.000000,57539.000000,3047400,1.965200,1.988400,1.946700,1.965200,0
2012,5,15,56238.000000,57540.000000,58024.000000,56145.000000,4189200,1.992900,1.998700,1.976400,1.992600,0
2012,5,16,55888.000000,56245.000000,57693.000000,55415.000000,4327600,1.999900,2.005100,1.982400,1.999900,0
2012,5,17,54038.000000,55886.000000,56296.000000,54038.000000,3709800,1.999400,2.004300,1.981200,1.999400,0
2012,5,18,54513.000000,54032.000000,54914.000000,53856.000000,4306200,2.007700,2.022000,1.990600,2.007700,0
2012,5,21,56590.000000,54516.000000,56678.000000,54516.000000,3569000,2.022400,2.044600,2.003500,2.022000,0
2012,5,22,55039.000000,56586.000000,56586.000000,54886.000000,3667400,2.032000,2.058900,2.021300,2.032300,0
2012,5,23,54619.000000,55039.000000,55052.000000,53028.000000,4334000,2.089200,2.101700,2.061700,2.087300,0
2012,5,24,54063.000000,54620.000000,54820.000000,53176.000000,4013800,2.026700,2.049500,2.011600,2.027100,0
2012,5,25,54463.000000,54062.000000,54970.000000,53847.000000,2988400,2.027200,2.036000,1.988100,2.027400,0
2012,5,28,55213.000000,54467.000000,55609.000000,54467.000000,1857200,1.984700,1.989400,1.964100,1.984700,0
2012,5,29,54633.000000,55214.000000,55763.000000,54554.000000,3048000,1.981900,1.997500,1.961700,1.981900,0
2012,5,30,53798.000000,54632.000000,54632.000000,53382.000000,3298400,1.992000,2.010000,1.988600,1.992000,0
2012,5,31,54490.000000,53805.000000,54509.000000,53090.000000,4826000,2.012600,2.026400,1.999900,2.014900,0
2012,6,1,53403.000000,54488.000000,54488.000000,53087.000000,2986400,2.025500,2.038500,2.002100,2.025300,0
2012,6,4,53417.000000,53408.000000,53960.000000,53367.000000,2360000,2.038800,2.042000,2.020000,2.038800,0
2012,6,5,52481.000000,53413.000000,53917.000000,52481.000000,2530000,2.052700,2.057900,2.014800,2.052900,0
2012,6,6,54156.000000,52486.000000,54195.000000,52486.000000,3542000,2.031300,2.031700,2.005300,2.021500,0
2012,6,8,54430.000000,54150.000000,54432.000000,53685.000000,2627600,2.031500,2.039900,2.012500,2.029600,0
2012,6,11,54001.000000,54434.000000,55401.000000,53905.000000,2736600,2.022000,2.037600,2.001600,2.022000,0
2012,6,12,55049.000000,54001.000000,55049.000000,53906.000000,3894600,2.063700,2.063800,2.044000,2.063700,0
2012,6,13,55651.000000,55041.000000,55989.000000,54523.000000,4187800,2.066800,2.067700,2.047200,2.066800,0
2012,6,14,55352.000000,55641.000000,55769.000000,54952.000000,3299200,2.070900,2.074200,2.051900,2.070900,0
2012,6,15,56105.000000,55349.000000,56105.000000,55203.000000,3900800,2.057800,2.069100,2.034400,2.057800,0
2012,6,18,56195.000000,56066.000000,56579.000000,55486.000000,2960600,2.048100,2.065500,2.030300,2.048200,0
2012,6,19,57195.000000,56210.000000,57567.000000,56210.000000,3658800,2.060000,2.061300,2.031000,2.060100,0
2012,6,20,57167.000000,57196.000000,57611.000000,56529.000000,3202000,2.027900,2.036200,2.007300,2.027900,0
2012,6,21,55505.000000,57162.000000,57218.000000,55505.000000,2601800,2.024400,2.044500,2.006700,2.022500,0
2012,6,22,55440.000000,55518.000000,56019.000000,55083.000000,2476800,2.062200,2.062400,2.046300,2.062200,0
2012,6,25,53805.000000,55406.000000,55406.000000,53694.000000,2160000,2.066000,2.075400,2.046500,2.066000,0
2012,6,26,53837.000000,53806.000000,54193.000000,53398.000000,2707000,2.060200,2.075400,2.040900,2.060300,0
2012,6,27,53109.000000,53837.000000,54006.000000,53084.000000,3825800,2.074900,2.079700,2.054800,2.074700,0
2012,6,28,52652.000000,53107.000000,53306.000000,52271.000000,3531600,2.074300,2.091300,2.057500,2.074500,0
2012,6,29,54355.000000,52656.000000,54355.000000,52656.000000,3744800,2.076800,2.078000,2.006800,2.076800,0
2012,7,2,54693.000000,54355.000000,54754.000000,53961.000000,2874200,2.008900,2.011100,1.981000,2.008700,0
2012,7,3,55780.000000,54704.000000,56228.000000,54704.000000,4064400,1.982300,2.001200,1.975600,1.984600,0
2012,7,4,56077.000000,55780.000000,56322.000000,55485.000000,1718400,2.008400,2.030400,1.991600,2.008400,0
2012,7,5,56379.000000,56083.000000,56943.000000,55828.000000,3128600,2.026300,2.035500,2.006400,2.026300,0
2012,7,6,55394.000000,56376.000000,56376.000000,54967.000000,2701800,2.018700,2.039000,1.999500,2.018700,0
2012,7,10,53706.000000,55392.000000,55588.000000,53668.000000,3467800,2.031400,2.034700,2.012000,2.031400,0
2012,7,11,53569.000000,53708.000000,54135.000000,53233.000000,2970600,2.032800,2.034600,2.013400,2.032500,0
2012,7,12,53421.000000,53564.000000,53616.000000,52489.000000,3047600,2.035000,2.049700,2.015900,2.035200,0
2012,7,13,54331.000000,53422.000000,54428.000000,53420.000000,2784600,2.037000,2.046500,2.024700,2.036700,0
2012,7,16,53402.000000,54316.000000,54418.000000,53216.000000,2821800,2.036700,2.040100,2.030700,2.037300,0
2012,7,17,53909.000000,53403.000000,54037.000000,53119.000000,2519400,2.034100,2.037300,2.025200,2.034100,0
2012,7,18,54583.000000,53909.000000,54588.000000,53551.000000,2296200,2.020600,2.030200,2.016300,2.020600,0
2012,7,19,55347.000000,54588.000000,55491.000000,54588.000000,2879200,2.021200,2.025100,2.003000,2.018500,0
2012,7,20,54195.000000,55337.000000,55337.000000,54138.000000,2865000,2.011200,2.024100,1.992400,2.011200,0
2012,7,23,53034.000000,54183.000000,54183.000000,52213.000000,2807800,2.022700,2.042400,2.003000,2.022900,0
2012,7,24,52639.000000,53038.000000,53416.000000,52399.000000,2762600,2.036500,2.042000,2.033300,2.036400,0
2012,7,25,52608.000000,52658.000000,53233.000000,52346.000000,2216000,2.045500,2.047200,2.032800,2.045500,0
2012,7,26,54003.000000,52638.000000,54126.000000,52638.000000,3017600,2.032800,2.032800,2.017200,2.032700,0
2012,7,27,56553.000000,54024.000000,57046.000000,54024.000000,4674400,2.018200,2.027000,2.012000,2.020100,0
2012,7,30,57241.000000,56551.000000,57241.000000,56090.000000,2965600,2.021100,2.036500,2.001900,2.020900,0
2012,7,31,56097.000000,57243.000000,57466.000000,56097.000000,692000,2.040400,2.051100,2.021700,2.040300,0
2012,8,1,55623.000000,56091.000000,56385.000000,55425.000000,598200,2.056600,2.056800,2.034200,2.056700,0
2012,8,2,55520.000000,56289.000000,56289.000000,55239.000000,2838000,2.042400,2.050000,2.023900,2.042100,0
2012,8,3,57255.000000,55524.000000,57399.000000,55524.000000,3577400,2.048400,2.048800,2.019300,2.048400,0
2012,8,6,58345.000000,57255.000000,58996.000000,56893.000000,3613400,2.027000,2.028600,2.008600,2.027000,0
2012,8,7,57726.000000,58343.000000,59316.000000,57679.000000,3447200,2.028500,2.031200,2.011000,2.028500,0
2012,8,8,58951.000000,57723.000000,58964.000000,57603.000000,3233200,2.027100,2.033300,2.008600,2.027100,0
2012,8,9,58797.000000,58950.000000,59202.000000,58115.000000,2863000,2.021300,2.024700,2.011500,2.021100,0
2012,8,10,59281.000000,58774.000000,59365.000000,58128.000000,3080000,2.018600,2.019800,2.011400,2.017100,0
2012,8,13,59123.000000,59281.000000,59543.000000,58601.000000,2539200,2.013800,2.026700,1.995400,2.013900,0
2012,8,14,58083.000000,59123.000000,59605.000000,57904.000000,3533800,2.019900,2.026000,2.001500,2.019700,0
2012,8,15,58189.000000,58083.000000,58375.000000,57630.000000,4578200,2.025500,2.028600,2.006300,2.025800,0
2012,8,16,59446.000000,58190.000000,59544.000000,58190.000000,3477000,2.023600,2.023700,2.001800,2.023600,0
2012,8,17,59082.000000,59443.000000,59822.000000,58944.000000,2954200,2.015100,2.021000,1.998000,2.015100,0
2012,8,20,59283.000000,59083.000000,59462.000000,58629.000000,3001200,2.014500,2.020100,1.995700,2.014500,0
2012,8,21,58918.000000,59298.000000,60209.000000,58684.000000,3926400,2.014300,2.020500,1.997200,2.014300,0
2012,8,22,59381.000000,58918.000000,59585.000000,58443.000000,3708800,2.015000,2.020800,1.996700,2.010900,0
2012,8,23,58512.000000,59382.000000,59382.000000,58145.000000,3342000,2.014800,2.024300,2.012000,2.015300,0
2012,8,24,58426.000000,58511.000000,58750.000000,57833.000000,3212600,2.022900,2.029400,2.005700,2.022800,0
2012,8,27,58111.000000,58424.000000,58462.000000,57853.000000,2344200,2.023100,2.028100,2.005000,2.023100,0
2012,8,28,58406.000000,58109.000000,58745.000000,57976.000000,2728200,2.031000,2.047000,2.015300,2.031000,0
2012,8,29,57369.000000,58414.000000,58553.000000,57061.000000,4106200,2.040900,2.049800,2.024200,2.040900,0
2012,8,30,57256.000000,57366.000000,57508.000000,56901.000000,3132600,2.047000,2.052900,2.030600,2.047000,0
2012,8,31,57061.000000,57257.000000,57835.000000,56719.000000,5747200,2.044000,2.048600,2.020200,2.045500,0
2012,9,3,57281.000000,57065.000000,57457.000000,56954.000000,2317000,2.027700,2.031600,2.010600,2.027700,0
2012,9,4,56234.000000,57272.000000,57272.000000,56203.000000,3236000,2.028600,2.040400,2.013300,2.028600,0
2012,9,5,56864.000000,56236.000000,56904.000000,56236.000000,3313000,2.036700,2.040500,2.023200,2.036700,0
2012,9,6,58321.000000,56868.000000,58328.000000,56868.000000,3620600,2.036200,2.038900,2.019700,2.036200,0
2012,9,10,58404.000000,58325.000000,59421.000000,58325.000000,3513600,2.025300,2.026700,1.992300,2.025300,0
2012,9,11,59423.000000,58405.000000,59515.000000,58404.000000,3854800,2.019300,2.020500,2.003200,2.019300,0
2012,9,12,59922.000000,59429.000000,60136.000000,59205.000000,4849800,2.011900,2.019500,1.997600,2.011900,0
2012,9,13,61958.000000,59921.000000,62117.000000,59629.000000,5974600,2.023800,2.025300,2.007000,2.023800,0
2012,9,14,62105.000000,61955.000000,63428.000000,61823.000000,5816200,2.018200,2.019500,2.000600,2.018200,0
2012,9,17,61806.000000,62106.000000,62692.000000,61552.000000,3903000,2.009300,2.030300,1.993200,2.009300,0
2012,9,18,61804.000000,61806.000000,62132.000000,61447.000000,3202000,2.030300,2.031200,2.015100,2.030300,0
2012,9,19,61652.000000,61806.000000,62514.000000,61519.000000,3391000,2.019900,2.024500,2.004600,2.019900,0
2012,9,20,61688.000000,61652.000000,61908.000000,60961.000000,2923200,2.021500,2.026800,2.006600,2.021500,0
2012,9,21,61320.000000,61695.000000,62223.000000,61300.000000,2985400,2.018100,2.023500,2.016000,2.018100,0
2012,9,24,61910.000000,61319.000000,61932.000000,61075.000000,3329800,2.018800,2.026400,2.003400,2.018800,0
2012,9,25,60501.000000,61913.000000,61947.000000,60357.000000,3873600,2.023500,2.023900,2.006700,2.023500,0
2012,9,26,60478.000000,60506.000000,60506.000000,59725.000000,3139400,2.028200,2.034100,2.011300,2.028200,0
2012,9,27,60240.000000,60483.000000,60889.000000,59876.000000,3811000,2.033200,2.034000,2.015900,2.033200,0
2012,9,28,59176.000000,60240.000000,60240.000000,58864.000000,3690000,2.027000,2.031400,2.021900,2.027000,0
2012,10,1,59571.000000,59171.000000,60216.000000,59171.000000,2759600,2.022600,2.026400,2.007500,2.022600,0
2012,10,2,59222.000000,59575.000000,60091.000000,59028.000000,3198400,2.023000,2.025700,2.008900,2.023000,0
2012,10,3,58627.000000,59222.000000,59483.000000,58542.000000,3195600,2.025100,2.026000,2.008100,2.025100,0
2012,10,4,58458.000000,58627.000000,59002.000000,58105.000000,3365200,2.018700,2.023800,2.005400,2.018700,0
2012,10,5,58572.000000,58460.000000,59441.000000,58414.000000,3244200,2.016100,2.025700,2.001800,2.016100,0
2012,10,8,59317.000000,58572.000000,59318.000000,58170.000000,2596200,2.028500,2.030400,2.011900,1.997400,0
2012,10,9,58939.000000,59319.000000,59697.000000,58616.000000,3146400,2.028700,2.034300,2.024900,2.028700,0
2012,10,10,58456.000000,58944.000000,59320.000000,58341.000000,2781600,2.030700,2.037800,2.018300,2.030700,0
2012,10,11,59162.000000,58460.000000,59360.000000,58460.000000,2817800,2.039400,2.040300,2.023200,2.039400,0
2012,10,15,59602.000000,59164.000000,59758.000000,58790.000000,3119200,2.042000,2.042200,2.024400,2.041900,0
2012,10,16,59744.000000,59602.000000,60412.000000,59484.000000,3251000,2.035500,2.036000,2.018100,2.035500,0
2012,10,17,60087.000000,59742.000000,60398.000000,59683.000000,4209400,2.031300,2.034800,2.014700,2.033400,0
2012,10,18,59734.000000,60087.000000,60087.000000,59322.000000,3321200,2.029800,2.031500,2.014300,2.029900,0
2012,10,19,58922.000000,59701.000000,59846.000000,58782.000000,3000200,2.026100,2.028100,2.008500,2.026000,0
2012,10,22,58700.000000,58925.000000,59205.000000,58541.000000,2803400,2.026100,2.027800,2.009700,2.026000,0
2012,10,23,57690.000000,58679.000000,58679.000000,57388.000000,3395600,2.023000,2.028300,2.004900,2.023000,0
2012,10,24,57161.000000,57686.000000,57986.000000,57159.000000,2934800,2.025400,2.026200,2.007900,2.025400,0
2012,10,25,57837.000000,57161.000000,58274.000000,57161.000000,0,2.024200,2.025300,2.005700,2.024100,0
2012,10,26,57277.000000,57833.000000,57833.000000,57061.000000,2999400,2.024000,2.029700,2.007300,2.024000,0
2012,10,29,57177.000000,57267.000000,57267.000000,56581.000000,1709800,2.025500,2.042300,2.010000,2.025200,0
2012,10,30,57684.000000,57178.000000,57764.000000,57178.000000,1606000,2.030800,2.032900,2.027500,2.030900,0
2012,10,31,57068.000000,57682.000000,57935.000000,56929.000000,2794200,2.028900,2.032400,2.008300,2.029000,0
2012,11,1,58383.000000,57065.000000,58383.000000,56960.000000,2980200,2.030400,2.032500,2.026600,2.027900,0
2012,11,5,58210.000000,58374.000000,58374.000000,57551.000000,2617200,2.029800,2.038400,2.011700,2.028800,0
2012,11,6,59459.000000,58220.000000,59561.000000,58174.000000,3470000,2.034200,2.035700,2.014300,2.034200,0
2012,11,7,58517.000000,59460.000000,59460.000000,58274.000000,3084000,2.031000,2.035500,2.012800,2.029100,0
2012,11,8,57524.000000,58523.000000,59008.000000,57420.000000,3201000,2.030700,2.038000,2.028800,2.033000,0
2012,11,9,57358.000000,57517.000000,58109.000000,56862.000000,4250400,2.039100,2.061700,2.036700,2.037200,0
2012,11,12,57064.000000,57358.000000,57712.000000,56988.000000,2071200,2.044800,2.052300,2.027600,2.044500,0
2012,11,13,57486.000000,57049.000000,57529.000000,56593.000000,3363400,2.049300,2.063300,2.046000,2.049300,0
2012,11,14,56279.000000,57472.000000,57472.000000,56038.000000,3606400,2.057100,2.067700,2.040800,2.057200,0
2012,11,16,55402.000000,56277.000000,56277.000000,55126.000000,3471800,2.064800,2.075700,2.050500,2.064800,0
2012,11,19,56451.000000,55387.000000,56666.000000,55387.000000,2782800,2.082800,2.094800,2.055800,2.080600,0
2012,11,21,56242.000000,56453.000000,56789.000000,55946.000000,3592200,2.080400,2.096300,2.073100,2.080200,0
